,spy,vix,vix3m,vvix,skew,tnx,tyx,vix_term_structure,fwd_ret_21d,is_crash_30d
1997-08-05 11:19:54.564714+00:00,126.90884683192078,9.698794396707848,15.436347838441913,80.65276183628626,114.97787959395218,3.5889418468389302,3.98288055703249,0.6283088783834252,-0.08064054097791773,1
1997-08-06 11:19:54.564714+00:00,121.42945920434143,11.26203430704678,13.409094663902714,81.19439077757394,115.18171125907254,3.4888201336898472,4.094494100487294,0.8398802894101554,-0.06615308787321272,1
1997-08-07 11:19:54.564714+00:00,121.1936498363867,11.254154795068107,11.379178270215743,85.38587947838289,120.58669025677423,3.7038914926603144,3.956013151939857,0.9890129610259402,-0.06264587501289498,1
1997-08-08 11:19:54.564714+00:00,117.36268610705949,11.97636319537447,18.45564803873563,81.63616009967285,113.12163757190747,3.5308797430978567,4.293925000165516,0.6489267226075119,-0.01765686083009943,1
1997-08-11 11:19:54.564714+00:00,117.91943456609215,9.870969007671219,13.99505450578403,92.64101171658767,116.31610364871334,3.5649291413505195,4.176425361961499,0.7053183682558462,-0.0304421011795023,1
1997-08-12 11:19:54.564714+00:00,118.77925935373173,9.3243552054643,16.197814320994627,85.3728069649562,118.67054121561446,3.7736460625551187,3.969707902943292,0.57565514832323,-0.047234802884866145,1
1997-08-13 11:19:54.564714+00:00,116.67373129093721,9.0,16.479804145500612,75.23384121770398,113.48872480772117,3.5569137770661743,4.054188335970681,0.5461229951848195,-0.042658228699133716,1
1997-08-14 11:19:54.564714+00:00,113.19575309381844,12.281228658788075,16.40565397752293,81.58683272795348,118.34596326064111,3.6968370004521036,3.9347293588199572,0.7485973235577411,-0.006623945076842497,0
1997-08-15 11:19:54.564714+00:00,112.57657136123808,13.38163503952611,14.676461264107278,84.41914323121179,110.7203643143023,3.614410259454959,4.002232599580951,0.9117753114132633,0.0045828888689043445,0
1997-08-18 11:19:54.564714+00:00,110.76138363619654,15.231162804622087,16.029386785640497,84.22088306813264,122.27546306301845,3.5047069071656227,4.0723026310788555,0.9502024630328667,0.044292328021663385,0
1997-08-19 11:19:54.564714+00:00,115.8880899383176,11.299672161902372,12.639696200235694,84.81302088034356,118.673600177263,3.620354193487812,4.127611463213051,0.8939828919061888,0.02117571111026617,1
1997-08-20 11:19:54.564714+00:00,112.43717833271727,9.567318599111829,17.86544417667059,86.1856398140273,114.05825315330205,3.5063523021670098,3.9151585600181744,0.5355208918681806,0.030179084953522395,0
1997-08-21 11:19:54.564714+00:00,109.87293638282547,9.0,13.637332345964438,75.48966842910129,118.6332550125492,3.6675964773431136,3.9637062277041712,0.6599531177857729,0.03795886532283066,0
1997-08-22 11:19:54.564714+00:00,110.52003937388318,13.07763146998182,14.414586958940783,88.39398373121271,119.93384670219491,3.704823422757604,4.134233556770528,0.9072498231987353,0.04229456187726677,0
1997-08-25 11:19:54.564714+00:00,109.72117111108697,9.0,14.980622444226674,79.59626945673553,112.17417264063268,3.584097145050224,4.1719895094429384,0.6007761048319108,0.05772266007184146,0
1997-08-26 11:19:54.564714+00:00,112.57331202768684,9.36518577929489,13.8759555155705,77.11326534024106,113.24676023785808,3.733319763981278,3.972223352162549,0.6749218652932419,0.05937008480276895,0
1997-08-27 11:19:54.564714+00:00,114.44454405176651,9.487944334976378,12.963936469250843,76.87750401819963,118.97480823239246,3.6172762149181357,4.146319940296223,0.7318721715029096,0.04572532744534841,0
1997-08-28 11:19:54.564714+00:00,114.41367108377347,9.976204000917503,16.183599999377666,84.27311058319201,115.31753294493943,3.6891490242710194,3.9252896085503304,0.6164391112793899,0.05853769985150703,0
1997-08-29 11:19:54.564714+00:00,111.07220825162089,10.925666499061979,16.10866796442466,80.37278410724167,117.16255979608876,3.8780384338146545,4.011709281492353,0.6782476690928678,0.09887066453584636,0
1997-09-01 11:19:54.564714+00:00,113.79393003769766,10.871221302588626,14.95901175837132,77.87209415801841,115.80551787567235,3.8356130507827864,3.9296099359057477,0.7267339232155429,0.0795633857344753,1
1997-09-02 11:19:54.564714+00:00,116.44096586493183,9.0,13.55321392673038,78.26156298959609,117.86514591940431,3.5779311959649123,4.007519614850776,0.664049136142514,0.0391134437914924,1
1997-09-03 11:19:54.564714+00:00,116.674848768511,9.969112686354867,15.548254501058395,70.90614343864983,116.47859578825872,3.6305544846119044,4.241529220069041,0.6411724663804708,-0.010087775615227113,1
1997-09-04 11:19:54.564714+00:00,113.39652551919993,9.0,13.621298591206173,76.58418503117386,115.71615371723165,3.4866543636167315,4.040534886376303,0.6607299546175681,0.00873272103239131,1
1997-09-05 11:19:54.564714+00:00,113.60136759637986,12.026313626477483,16.805089744743118,74.9258372173255,109.25679953684353,3.6686270112728314,4.016188078492048,0.7156351920250527,-0.0018134179306087406,1
1997-09-08 11:19:54.564714+00:00,115.29042949182049,9.186747066804749,14.40442927595472,79.2481481043445,117.2170292699568,3.632981728128638,3.990552585856071,0.6377723747889243,-0.015255751628596381,1
1997-09-09 11:19:54.564714+00:00,114.32971920800148,9.0,16.287577166433994,84.42822854130526,117.74135402494629,3.5115254928231385,4.014481881189596,0.552568372080994,0.03450653515240676,1
1997-09-10 11:19:54.564714+00:00,113.16874445134782,9.0,14.311005406438762,83.97371924395148,111.88355325137158,3.70664145176646,3.9631275219428432,0.6288866326576014,0.008009595553885474,1
1997-09-11 11:19:54.564714+00:00,111.69663657834714,9.946341686539808,14.976493664988709,88.45673721755114,112.57169564020231,3.5517091917411303,4.052815443773844,0.664130196895944,0.012062171601280314,1
1997-09-12 11:19:54.564714+00:00,112.44595064239316,13.11686505308045,16.42650424656435,86.64081072242398,117.28826160497923,3.533199884614002,4.039385943616159,0.7985183491383372,-0.04655793076516179,1
1997-09-15 11:19:54.564714+00:00,113.09249727702893,10.964910228172046,17.74819552344391,78.50028591475123,116.15460994907437,3.628516936163336,3.9985428830898377,0.6178042276854736,-0.033730162032996724,1
1997-09-16 11:19:54.564714+00:00,115.66726317234426,11.064470556806636,16.6410147607417,80.84651833997953,109.45119992234049,3.5459811162852897,3.991717305687229,0.6648915775803017,-0.0708217874199153,1
1997-09-17 11:19:54.564714+00:00,118.34210265197196,12.00626646248062,15.030760484298307,79.12486591697173,112.17775808160268,3.6039555834229993,4.071845383964149,0.798779707455442,-0.08953013803351673,1
1997-09-18 11:19:54.564714+00:00,115.83042948955469,9.599594756722725,14.71743181549376,68.82850325153396,115.73341262927781,3.7787874046217595,3.979148643352755,0.6522601821478637,-0.03325287166556423,1
1997-09-19 11:19:54.564714+00:00,114.04358837760509,11.430786890726454,13.17750573953988,73.75852425277458,116.95244157616825,3.5400833050550453,4.026762364329309,0.8674469293857111,-0.05262273227438419,1
1997-09-22 11:19:54.564714+00:00,115.19443601785983,11.292689924846863,14.382818769244452,79.0135020082102,113.17201003750547,3.669041594327424,4.005628463220817,0.7851513744297901,-0.07225420422574425,1
1997-09-23 11:19:54.564714+00:00,116.0545689738166,9.0,12.476565528241146,78.75086608488657,114.36530466480022,3.5454966011911258,3.831313643766728,0.7213523609224175,-0.1006472328770407,1
1997-09-24 11:19:54.564714+00:00,119.25679910929918,12.045955914529756,13.84366420794324,80.76160278956603,111.46193244218624,3.5206810741181065,4.145009282263562,0.8701421627677164,-0.11304155916145886,1
1997-09-25 11:19:54.564714+00:00,119.67755830286713,9.0,13.771808869350295,80.09754034345409,117.861437120372,3.6140517668200918,3.877838165412493,0.6535089243091265,-0.1473158780787347,1
1997-09-26 11:19:54.564714+00:00,121.11118422058445,10.553042138579729,10.03337935949694,68.5831551687494,114.24207367220205,3.894076501457093,3.8859886042140896,1.0517933948735736,-0.13959799870475387,1
1997-09-29 11:19:54.564714+00:00,122.05399129292256,9.0,12.71184407779814,79.2273240823141,111.31410535656899,3.7118191686177227,4.15636199019202,0.7080011322447655,-0.1327500691413539,1
1997-09-30 11:19:54.564714+00:00,122.8477603875289,9.439000925483567,13.211534227977834,77.36599073062926,109.76762305265576,3.6814747165063304,3.956788261545039,0.71445153625646,-0.16812658616747034,1
1997-10-01 11:19:54.564714+00:00,120.99537303831691,12.162382533887834,12.625277436361458,79.99397146339813,109.63789067119059,3.5787737428197355,3.857966154373019,0.963335862929993,-0.12877353364323685,1
1997-10-02 11:19:54.564714+00:00,115.4978590741937,9.0,14.04238984083906,84.09761939459345,119.81630988594975,3.5739087903921183,4.1899210974428165,0.6409165464004973,-0.072170347618564,1
1997-10-03 11:19:54.564714+00:00,114.38678574260153,9.0,11.562564342652468,78.22345440527748,113.94839910202333,3.4622735846568857,3.991508727785726,0.7783740469058776,-0.0797374708470967,1
1997-10-06 11:19:54.564714+00:00,113.39536083943891,10.818589828603756,12.514371405635659,85.42336084484052,113.39914655943531,3.7875494017792612,4.175496153432733,0.8644932676148454,-0.05839754597065283,1
1997-10-07 11:19:54.564714+00:00,113.53158733433908,9.0,15.200796742415477,74.67397147470871,113.92075542849186,3.6356813496783174,3.962868030660189,0.5920742282466609,-0.019242622871973314,1
1997-10-08 11:19:54.564714+00:00,118.27484168281718,12.237658671923095,12.881738510018627,72.47351192701382,111.71047190602698,3.6461728936795645,3.8996408386009533,0.9500005501901311,-0.0676671645707565,1
1997-10-09 11:19:54.564714+00:00,114.07518032374414,9.0,13.380093933342637,79.31954960410339,113.26681284747711,3.648627866778122,4.031957160138061,0.6726410176816752,-0.002808740225358597,1
1997-10-10 11:19:54.564714+00:00,113.043940576041,9.0,12.074585804283817,75.39208113684082,113.72274464249827,3.8366557578826352,3.9430199125083303,0.7453671824342814,0.0040481026464425085,1
1997-10-13 11:19:54.564714+00:00,107.21069985756182,9.0,13.908905425256084,81.00732379894684,114.89459108435257,3.632958441185091,4.0919295642401385,0.6470674524580209,0.09870186290857808,0
1997-10-14 11:19:54.564714+00:00,109.2778690191585,9.0,10.349701734225555,89.47171061029334,110.96560660950608,3.5856787156847614,4.120081617913846,0.8695902771997565,0.04086802074763529,1
1997-10-15 11:19:54.564714+00:00,107.4755008485091,9.0,15.192356848992944,81.77582272092437,117.58146661684682,3.7818276804151565,4.143928981568935,0.5924031464937966,0.06351018164621602,1
1997-10-16 11:19:54.564714+00:00,107.7469178663643,9.18547100453243,16.621353491908405,80.83448327801985,113.22793949242792,3.5892981331280067,4.019969945835481,0.5526307474902146,0.06404499332280311,1
1997-10-17 11:19:54.564714+00:00,111.97873508277134,9.0,11.844456694609924,74.25885565282049,112.32648873140741,3.444792014165454,4.195008917828481,0.7598491203142854,0.022079399132574506,1
1997-10-20 11:19:54.564714+00:00,108.04230315880031,9.0,12.48861386297354,71.247881327473,112.76241213069974,3.4498215510033114,3.9584931949602784,0.7206564394374748,0.06626143879528201,1
1997-10-21 11:19:54.564714+00:00,106.87115371215596,14.447539157345634,14.861205204668828,80.13698031691396,112.09244161724747,3.5758318852043507,4.060911602094558,0.9721647038967448,0.051296853228826045,0
1997-10-22 11:19:54.564714+00:00,104.3739977438643,9.0,16.727117071889943,86.62509657336554,116.44876566602422,3.616256417401731,4.029710425383499,0.5380484850628907,0.04982024613826286,0
1997-10-23 11:19:54.564714+00:00,105.77582459737913,10.483944118057257,14.149397178137509,78.76666785022645,117.8756248597849,3.6783809755359416,4.245355820791802,0.74094634464401,0.06524126717232903,0
1997-10-24 11:19:54.564714+00:00,102.04715371516129,12.077118117754702,12.869683847367611,83.79146469249277,113.72310844233152,3.4903282549384254,4.1618588972322605,0.9384160684121995,0.10039907753679311,0
1997-10-27 11:19:54.564714+00:00,104.2043052826281,11.451366558004283,13.839994598512646,87.51478749726655,109.6617732106915,3.573651120447904,4.051304126052705,0.8274112013912878,0.0824315281204917,0
1997-10-28 11:19:54.564714+00:00,105.85131550980888,10.36736496217201,12.842765170521874,87.97673979362571,112.40323532091169,3.5093434127057628,4.064998749989856,0.8072533309234934,0.04348471011415378,0
1997-10-29 11:19:54.564714+00:00,102.19378581525427,11.098401782947324,14.26057610201039,85.3036932912928,115.23494907875978,3.679775267217024,4.187759681407218,0.7782576035888706,0.08756288177348126,0
1997-10-30 11:19:54.564714+00:00,105.41437129769122,11.98763374655561,14.411569362531305,83.01960992143991,112.39023282978285,3.7065511849867994,3.963995905070126,0.8318062693243046,0.10513240060361273,0
1997-10-31 11:19:54.564714+00:00,107.16233843560923,11.334433199231615,13.24712503705773,74.00961455353504,114.005194832269,3.779798413909349,3.8386796313299008,0.8556145705218665,0.06535507110611305,0
1997-11-03 11:19:54.564714+00:00,105.26587274915775,10.333297912284007,13.51411387919338,78.55145794275336,114.19663510897684,3.6181291897908623,3.944722660890678,0.7646300752425488,0.06698154306232351,0
1997-11-04 11:19:54.564714+00:00,106.773350041959,9.0,14.591383204142112,79.7951764694315,115.55300768841016,3.7745400441678214,4.002555437063655,0.6168023876889982,0.058488476118736976,0
1997-11-05 11:19:54.564714+00:00,111.34694181520788,9.0,14.181870549588139,75.38663402128498,110.459282640471,3.534226827405586,4.187834640526915,0.6346130412437992,0.004334872871551543,0
1997-11-06 11:19:54.564714+00:00,110.27151850608583,9.0,11.750771520573256,80.95912136802559,116.5987676456078,3.624425631940756,4.154993125947916,0.7659071563295053,0.02757057845410471,0
1997-11-07 11:19:54.564714+00:00,113.7547727760538,9.0,14.056393119578269,88.21279225696617,119.3100921258672,3.507372572151055,4.052341212251742,0.6402780516620913,-0.003512974143428438,0
1997-11-10 11:19:54.564714+00:00,113.50155405105116,9.63051836211934,13.07835671337124,86.71695173347892,118.85142350152573,3.6660519697729193,4.101017309921553,0.7363706750920129,0.0038912603230474296,0
1997-11-11 11:19:54.564714+00:00,117.79259565723561,9.82183205596175,14.363880099703728,79.42811884509307,112.35222732607374,3.6463871651651796,3.9880660269229953,0.6837868311198404,-0.02183093398480984,1
1997-11-12 11:19:54.564714+00:00,113.74383923749085,13.4402324730621,15.074207857413619,83.65582430107871,116.88529245395237,3.3570287829873444,4.2600597221282355,0.8916045605973307,-0.008971718475513701,0
1997-11-13 11:19:54.564714+00:00,114.30128942991595,9.0,12.773348488014763,75.33237907183775,116.13846174201521,3.7212066992022947,4.176431346980437,0.7045920659288911,-0.04355865988445695,1
1997-11-14 11:19:54.564714+00:00,114.64756850166822,10.875920836756631,14.382557194021665,85.97378588575668,114.19609407741864,3.6990016111366315,4.062088360256274,0.7561882556794127,-0.015810507248981365,1
1997-11-17 11:19:54.564714+00:00,114.45115826902466,10.34534822376684,12.531308480364688,71.65702337005644,115.26444509841654,3.5497672701836844,4.045305186066421,0.825560095338565,-0.034924111567992244,1
1997-11-18 11:19:54.564714+00:00,115.20134161685847,11.709991357953768,15.280039907592286,82.80013283877919,116.16712740725131,3.645761865448152,4.128970758183762,0.7663586894256312,-0.008627984276131317,1
1997-11-19 11:19:54.564714+00:00,112.35330759852373,10.384183423167507,12.186676485896305,80.94140051895138,116.88185339709658,3.465991306212836,4.051965284551474,0.852093139190588,0.002248812531635558,1
1997-11-20 11:19:54.564714+00:00,109.5739360018981,9.0,14.437362301832245,75.99129778846282,112.45028057091228,3.5252720022133346,3.8690089899819395,0.6233825689099601,-0.002402883309612913,1
1997-11-21 11:19:54.564714+00:00,112.67677343031015,9.0,12.983830878103063,77.11917770398401,116.3246299137849,3.785276828145731,4.212510783801822,0.6931698421286661,-0.007062432312469613,1
1997-11-24 11:19:54.564714+00:00,112.2925938134188,9.796396072438014,11.813756367126002,72.67648183042571,119.17326024355934,3.501087898017775,4.175125149938543,0.8292363383841509,-0.013712840738240861,1
